,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\AnotherRag.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Bach.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Beethoven.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Breathless.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Chopin.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\ComingHome.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\FromTheWillowsKeep.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\InventionNo1.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\InventionNo2.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\InventionNo3.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Mahler.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Mazurka.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Messiaen.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Mozart.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\MozartActI.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\MozartActII.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Prescience.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\SonataI.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\SonataII.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\SpaceTime.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Suite.wav,C:\Users\zoar_\OneDrive\ED\Escritorio\librosasongsIA\Vivaldi.wav
159,667.3872576444824,0.0,911.2683270644376,1937.9870347349975,0.0,2549.2117065940647,2114.2696909067517,668.6543319113076,781.0489477077575,623.9180768779679,808.8281792632149,501.5381724581346,1140.9240411879946,0.0,5105.688485023833,1492.9079595610508,1007.9964375848197,645.6965279816484,579.8859753997069,1978.2744792508172,600.6040653909499,1478.3061427745342
160,680.9677607143228,0.0,946.3531088459828,2411.1552352729313,0.0,2566.6816561930855,2123.3129243779167,661.589343758218,762.2500031761425,639.8579054136394,799.3346400305704,499.5536433638514,1179.2987566835752,0.0,5823.539172763161,1386.8871507294186,1015.1222065144186,629.0296477107149,573.3663848401802,2045.73828150942,569.6081167873936,1473.2135376299245
161,785.5103587905547,0.0,943.4064089277233,2606.6337841449285,0.0,2660.9356005518994,2130.7968809177846,660.9247919339147,766.3183771729288,633.1300671988297,768.176106488153,492.8287062320667,1193.8463027480113,0.0,6237.087122133858,1328.9174021158863,1042.031305913957,644.7075952754401,569.5708933287922,2260.2924065228312,582.8628308521503,1411.2232753158298
162,740.564780666766,0.0,939.8924807523135,2767.7043084135294,0.0,2805.0004316539785,2096.8363220544547,642.3571415261041,819.7659680382367,635.9677075348287,784.3469372759564,502.8671581901497,1188.2264841936562,0.0,6437.494942198525,1272.2720778337725,1076.4797791279511,642.0922777485049,602.3224253516183,2442.426441451662,604.2447468236232,1370.8828484933051
163,662.3263430525873,0.0,989.4568542369077,2856.3851233528876,0.0,2850.2577651581014,2129.424209230433,646.0036207797385,957.4022691170402,614.5442521322186,824.9150256754276,511.00620544827484,1183.042361946876,0.0,6534.843231350475,1291.476957451864,1098.4115243167053,631.9608285093256,601.0909231052578,2308.578823931469,599.8566463663585,1327.9832856687983
164,652.2772480885023,0.0,1034.2359244459592,2749.8652154658485,0.0,2879.392337768365,2135.1417249139645,678.2832694522531,942.2124667979836,598.6192617725625,816.441615423976,527.8456462559509,1219.9024786867442,0.0,6118.648048905525,1357.6935267978565,1122.6674380450845,654.5573163999302,587.422223626349,2407.5835163990305,588.5581622704111,1343.7931418948888
165,640.9281084023527,0.0,1003.8019877653863,2581.9059308986507,0.0,2756.6850802158997,2128.6859066487536,664.6481361832366,914.1163525410501,606.3535467181898,797.9350255104156,540.9395968078467,1294.5358162287564,0.0,5344.924333893428,1411.6364826328515,1177.1886150096416,642.0590369434424,601.2457344480897,2395.5047317375584,594.7739374737899,1400.226028531944
166,650.769827378407,0.0,949.4635192626904,2330.147943752071,0.0,2673.738977403164,2115.6885608863563,661.8719720553772,922.4065142638748,593.9932606103977,795.1572388721047,542.9191582955289,1321.577073719296,0.0,5432.3613236821875,1409.4156784399065,1232.7777120102762,660.7850392709852,603.2254541889366,2318.5889551110567,590.8200436463203,1439.1315792881392
167,635.0326018938862,0.0,967.4452192653346,2227.97105300582,0.0,2719.3501198052854,2142.3950327685006,645.2369944027138,893.0696664647588,583.6300562725719,808.3961742053323,497.10941039611487,1327.145949408234,0.0,5831.240169828465,1328.742899172001,1269.8546471858401,649.7970677115793,602.9991152379097,2250.6283635594014,581.8556148486083,1455.7749279137684
168,631.7557265111672,0.0,959.638826567556,2067.8801851774865,0.0,2703.633452222701,2116.0375290461,657.4672918544549,878.9057539727058,584.5265172071987,838.2854963366906,483.602725008291,1324.6401113152215,0.0,5718.685867281977,1286.4031532225404,1284.8015963611215,643.5138124908439,598.3464017796592,2364.293072741413,584.8212962534473,1392.1083388885452
169,606.030460382811,0.0,929.4230951516237,2071.4907335075777,0.0,2715.7718456276175,2104.4900687347335,644.5404593125971,881.319611675323,619.2732721157694,836.5233948715891,494.0878180332606,1309.3540476003523,0.0,5860.91431070591,1320.3964590447101,1253.3093795332938,652.4083889173252,606.7609053372773,2555.7552796597643,561.6563410922955,1468.9769699631154
170,606.5566957232495,0.0,892.137470038635,2007.0438388824011,0.0,2770.913289553642,2110.3935048591875,655.1523542451971,874.2662628193541,651.6302701844562,810.804145165334,506.2502491193658,1267.2110409575166,0.0,6296.959632887297,1347.7882876342412,1257.2013859868491,678.3177293581966,582.522126486467,2515.350006011399,562.0358112278358,1452.7648877884567
171,603.435429074896,0.0,901.9149331215852,1988.9242624852054,0.0,2532.7927889282505,2110.6371575864755,660.3367196673419,976.9564646378445,665.339943805986,799.424078955552,520.4199718688504,1300.8121040941685,0.0,6730.514410085686,1407.5708372768413,1253.8044324012385,665.1796417340792,572.5239139817166,2408.462777593453,582.013144528772,1461.5129842114359
172,596.0637203604691,0.0,941.3920756904038,1933.4846225644642,0.0,2383.322885213405,2113.550446340423,777.9520755095915,921.5441180933514,659.0365365115695,809.872640763689,553.5017023450674,1306.1096198035573,0.0,6890.279070333594,1469.4078735267449,1243.7694112574786,687.341043109897,569.9719995927954,2506.506426122622,580.4482204514846,1504.5184066932181
173,611.2477470419144,0.0,905.9701108373833,1859.345646063895,0.0,2402.5810194397463,2086.7193924024127,792.9013523452272,813.7401443123498,624.4096570251769,913.1655668967628,549.0786935315875,1317.3941414515352,0.0,6773.016865889423,1395.4519094307989,1255.3967072246437,670.053893528969,578.5231784870713,2594.5766212899516,594.9883879414548,1516.6317175673285
174,589.4586759569028,0.0,906.8128928887704,1789.7272450752698,0.0,2505.9295613442023,2103.0664701816822,719.727835358941,739.6771987944035,620.0916051778952,1070.481329310598,546.2776623541947,1293.3966824871925,0.0,6395.448471199344,1439.0037013542938,1235.7956045641454,668.2595678720843,564.7942786715388,2641.321998891751,598.3472959728897,1493.9648047279757
175,588.9222100456814,0.0,947.698472986401,1639.767390781731,0.0,2552.431052801655,2131.696516218247,690.5497403151296,704.5340669502503,615.6125642390957,1058.7726370362611,529.6330404942214,1258.0203333010165,0.0,5027.811499770683,1466.6451056326282,1234.1955111968919,687.5085145257322,568.2215277560596,2614.351091174819,598.693793944603,1507.969089097074
176,582.0833846989651,0.0,922.6007330781786,1617.8401331612254,0.0,2679.0377111675125,2105.7107027198513,680.5667618350598,695.2574643994652,621.6848886957656,890.0990756195245,538.3513261677543,1274.867892943628,0.0,3390.9583601633462,1536.4886822873918,1254.9047781718823,681.3198517481003,565.0753090703231,2628.328690740357,614.6173867747465,1504.2930547480587
177,579.5431626088482,0.0,896.9729515604959,1610.9872034066298,0.0,2849.244621445729,2098.044156850514,680.6565975351328,718.8365165179653,660.6881445562287,813.8079291906528,537.7576885632252,1245.0516389358418,0.0,4180.786664785776,1681.1185361572666,1250.6765855846184,698.1422550575774,556.9199042256578,2712.2514233436677,603.2856879627323,1428.1021928973557
178,573.985794195131,0.0,826.3553379344238,1561.1769545884567,0.0,2844.2772650563707,2100.898429691526,674.8155033449045,756.207884421169,690.7013045904661,857.5146527792637,528.2293957976505,1197.6593435840764,0.0,5631.933413808283,1771.166861445416,1278.5015635499253,692.984982571018,556.2038857107574,2574.026606203478,606.7608844235883,1384.3578496564096
179,578.598447856508,0.0,771.6025956118525,1568.0646343643464,0.0,2685.079942914282,2086.754043396365,708.3697786412038,901.5788739122521,650.9352884368916,850.6100786496494,520.5839584205224,1237.430289651198,0.0,5994.965396660501,1768.1824098190143,1236.0159193133275,695.018329246067,561.1235482883664,2507.9611856606252,620.6025638813546,1353.9275992014393
180,565.5902282412598,0.0,771.3102625558852,1548.6332390593443,0.0,2620.8971553485744,2108.632263708786,680.6433580547634,917.7968501853236,650.9771275734024,822.1119875328982,533.1498911393826,1304.1264279404913,0.0,5994.903385443192,1807.033294212324,1211.7951239558624,679.2971985901127,572.6996441238467,2542.556401276545,636.3930413667376,1295.1043842526642
181,572.3066650689412,0.0,759.82027054079,1609.7560131994535,0.0,2546.591150468195,2080.0777868915397,668.8125476288143,846.743323641693,659.0146881001189,803.0616863759892,558.9667554679747,1321.7501960739799,0.0,5969.648713828885,1771.3700915512645,1242.3782257966775,680.3197252811267,587.9698654650913,2742.0910172771955,634.1170262636854,1207.6668603719284
182,636.4579225844966,0.0,768.7941414944378,1521.7324055582446,0.0,2452.962200028925,2137.648086036761,652.845017029424,802.6686428841521,655.5069036329951,792.4206217105437,568.527111744381,1336.4714237638054,0.0,5710.468536659063,1741.997161080134,1222.1049793793582,693.7454901858084,581.1856256734136,2879.4242247709644,640.6726860741319,1168.96135673196
183,703.9786030106861,0.0,779.0454948113178,1422.0953048067076,0.0,2434.464729059729,2103.7026276625893,653.1089532953749,836.6638441953636,676.4898830061082,811.3947688057913,553.576923645141,1347.3136441987551,0.0,4947.231330547355,1770.8701225893503,1227.331812156165,702.5389644960144,564.4433152156392,3022.564672932948,646.7880917989962,1131.9793976777307
184,743.2607752510557,0.0,775.5786531739152,1475.5986037510288,0.0,2527.354948428717,2101.2404346059766,631.5064101645188,865.0903055971975,661.9302336472456,807.499817987099,561.989496217355,1373.3858754876176,0.0,4872.25067600511,1880.2315653884777,1229.2247749451292,687.649900308478,550.2718118701118,3112.0813474355255,650.4661532564538,1055.9347956266129
185,677.3378283855681,0.0,771.636375299553,1418.5334773777174,0.0,2624.7649163038113,2089.847541680163,640.4585387525299,859.2408505671416,610.6545312595405,777.1139207324655,558.7952602065404,1372.1093398274043,0.0,4505.932046097712,2014.792716189486,1231.9743224526371,678.6248187710247,665.7387747051806,3071.3854010993755,641.0463440442868,1044.5627656676168
186,639.2613685543377,0.0,729.7217429148933,1481.065721615395,0.0,2726.1366960254704,2111.378616114695,655.7198321482144,885.7056464701554,527.8695943028017,788.9709158723183,561.4781978108584,1415.2633468994204,0.0,3218.082663185545,2175.3421540878894,1229.4196707233832,668.7863911638631,764.2906143626163,2675.9239478832005,635.5454137686123,1075.7343221085366
187,654.4680604729145,0.0,732.2537730741508,1574.4297644043054,0.0,2746.3700035596767,2121.656160088386,664.2349210924355,898.1197563994446,530.2346553842352,800.8938535765232,578.1798882794126,1386.5343801201684,0.0,2367.172960808172,2291.097307731232,1233.5871180364322,671.9155578093751,702.3111714314203,2560.308235477309,652.7212387989271,1114.3684635192385
188,644.0032544705005,0.0,753.177518740488,1568.8993756199088,0.0,2706.029706374884,2105.314150931693,663.3241282778927,824.8464322319858,532.7639688260581,802.5823626562449,563.3596215788411,1392.325196917631,0.0,2172.549067216453,2271.86215258186,1262.3246642800143,655.6467337125498,655.1564210879568,2563.4220281584953,663.689915689388,1138.0276393936003
189,648.7823877761534,0.0,825.5623858402951,1596.0635553523357,0.0,2700.3732152744783,2119.781382018712,612.4711466580602,756.5964391885533,544.9523945235916,829.9664411376912,539.4932784935428,1432.4367657147807,0.0,2216.291807561631,2211.4447422934595,1238.3306736573138,702.1932933626683,618.3065583576173,2878.9483326065424,666.8362784129484,1279.8334068255563
190,671.8215674218643,0.0,827.9850447783917,1624.3937831123549,0.0,2498.3436286723454,2111.0544387319096,594.7377631747844,735.0704147125496,537.8475826677327,859.9910166747363,557.258247987528,1437.0468488194936,0.0,2085.927970311058,2443.3766846868693,1243.2462448003066,687.4479316539191,610.204883255579,3266.614044515061,662.3337023623528,1448.415234777151
191,707.2822082534369,0.0,766.5816159389349,1602.4229537818346,0.0,2413.7261519743656,2120.524095055871,603.3040294456583,748.2283461150405,568.7119133162665,876.0995987917821,559.5652443955887,1452.3375173286395,0.0,2035.6400966151105,2318.9833591595598,1197.6038852562071,678.8453919654645,621.436502557794,3530.084518248137,643.5792633846419,1491.236111222066
192,727.0954038901792,0.0,717.6237874788196,1612.0712762746753,0.0,2554.7787283313633,2102.246463135939,644.5561944232401,706.2310021652228,586.514447573129,878.6643281883098,575.3015524490663,1471.5606576846637,0.0,2056.115751288424,2361.9349309856902,1267.5678181510461,692.6935000123237,630.8822013131239,3279.523013033141,652.7595883002609,1447.8734714401032
193,856.6258876695698,0.0,666.9711981355742,1644.379732298088,0.0,2704.219008691607,2137.524384295523,639.4986606047232,677.7149494512523,616.4997079277368,870.2652040821985,585.8259373180734,1417.7396452172925,0.0,2024.5667548642816,2552.504951616898,1339.185264993332,672.7559124319736,617.6884307352345,3164.6066459345457,667.2413881439974,1463.7058194091521
194,834.2348673567958,0.0,659.3674449069961,1697.4286636525662,0.0,2775.8241855790648,2159.70696870306,636.4498264383316,705.2755551496738,633.1739325861074,853.688735098848,583.3627783796392,1435.6761372128537,0.0,2057.2972774089767,2455.747117124846,1302.9848853873839,719.5099464493022,627.3362529018724,2962.4776322660505,659.1746513074992,1509.741244709902
195,786.6545249301745,0.0,615.5247065702587,1649.5324697313374,0.0,2752.0795697611197,2120.2271472910024,626.4320699600169,830.3440395173837,658.2982372688823,848.995644945522,569.2893657312158,1395.9339120903228,0.0,2083.8008643197927,2466.9258524418356,1308.4504817477102,727.1188942603493,609.522948201011,2913.4691492925595,647.7800289869161,1511.088672360114
196,769.759278830606,0.0,606.8251318609078,1648.9526804493914,0.0,2721.0380448580804,2113.9573650188986,642.8392889665225,820.726921513701,695.3130430376394,865.3076925163017,581.8272930823032,1384.369948347385,0.0,2055.002114018318,2379.867370722395,1318.875186087701,698.1180718137946,616.5508040768292,2854.2220979739477,637.4503289820436,1484.7326798285826
197,752.9065157697298,0.0,637.4474837761749,1590.743439195971,0.0,2797.940860433715,2103.0426873554575,613.6861615778848,746.8004769230176,711.3318698914907,914.4752356090946,573.0215724005545,1356.2859491161753,0.0,1923.9521626192459,2640.338375381553,1347.104747409581,696.4031112268267,598.4530212326946,3008.2439946122945,645.0529080611925,1542.526860218019
198,751.6507510346986,0.0,628.3744730592731,1550.6939280078464,0.0,2608.8534548828266,2123.7448723086777,623.6603405270821,735.8304033101783,732.8798921911531,929.8942193202843,566.0363982491064,1324.454969432554,0.0,1905.6319126282485,2897.1480400561895,1381.238806064031,698.5820809254745,592.1067719397921,3409.9651032512816,634.1572947765416,1533.6686072857246
199,735.4115176882619,0.0,646.118551711375,1532.6338024586612,0.0,2517.4126946140395,2125.418282682295,634.221593285059,754.5571118004581,738.080941269325,898.5359236343727,571.9595209682708,1280.5333628862304,0.0,1852.113648451524,2792.5351455234004,1400.638344343165,701.5361933972393,583.8492692776265,3726.343388603007,634.995955211025,1434.476090296579
200,769.8828988532539,0.0,623.9572402277887,1530.5699978235343,0.0,2592.9544603896766,2107.7017077250953,647.4916538152488,759.4641499626617,735.7886549853323,828.6869155677114,584.1086698221263,1264.40381588008,0.0,1829.8603453575,2687.7126351551756,1347.328207782353,717.6937431249023,578.4174311060931,3697.5171015757314,637.5297835253714,1485.3288416662963
201,758.9544723237825,0.0,618.1727431290708,1470.052717705428,0.0,2595.4018660859697,2133.3590097712417,657.7668075064283,793.600097703536,693.0932960173117,787.2841356693453,568.224276355707,1272.3753620223367,0.0,1946.5288390697233,2358.3853584620038,1318.2820076048347,708.9772059887335,586.6993465216632,3334.654886768602,631.4711389534593,1542.2273788482016
202,758.3578108189821,0.0,623.1836274893712,1383.3724927324308,0.0,2434.518657155139,2097.1454866355425,754.0796499948316,848.4668262951221,654.7310292878661,747.544305201504,579.2160494136394,1280.7021856264876,0.0,1930.342485460498,1535.961655055161,1376.7478706959025,730.6355877356405,590.3991677877798,3120.214918241788,627.3321543419984,1526.7275000236764
203,755.9309230043066,0.0,618.464519855835,1396.8642233806,0.0,2432.658637270707,2101.538719769773,758.7886642686451,844.3847747301071,619.5462885106535,719.7681311518571,576.1359698716963,1271.807759428285,0.0,2087.3325663815212,1152.7944078337741,1420.7435002234445,800.6120250169895,598.6376750463035,2942.628968516752,621.7637720399678,1556.844007940333
204,728.0508047047387,0.0,623.7928287235943,1426.0321690228172,0.0,2511.4930146868164,2098.5660641138265,723.1967018244299,816.1680144282387,629.9000156018236,725.1686743080011,525.5595140756864,1273.45876002111,0.0,1994.8037814506527,1176.0686462368699,1395.6900603614997,855.0400688517364,583.533926591033,2908.6332871968348,612.2554546503733,1480.524627068759
205,718.6241266010607,0.0,630.5931224416936,1407.2904956727798,0.0,2648.0193708768384,2127.607400575152,718.2593619633745,764.2878927638214,630.8122719859185,730.8023959906511,530.3919679972844,1314.410685717089,0.0,1821.7227666969045,1411.1246863446127,1423.2652548899498,853.3391736589175,575.5177144461827,1528.957056314143,605.4525912108677,1493.1287416932416
206,734.5510330622018,0.0,678.7199840209221,1432.9789230620152,0.0,2601.269353556085,2111.3631450057783,735.1399802896808,727.8610218278701,644.1120900506768,744.3715436632858,535.994780838603,1398.6934686453428,0.0,2206.063287329386,1663.7200490648013,1382.9945710033066,804.2240678898858,569.2554205450091,1488.7744044418196,595.8801304791644,1481.7697336409938
207,733.6613840888302,0.0,704.5074653346098,1464.5254276652452,0.0,2632.756490862492,2103.930655293453,751.9052621154922,731.5996918612767,660.0436711613584,760.3960877740153,524.6488114874546,1386.8504895671638,0.0,2243.1169471098683,1822.933906097415,1352.0745169478278,752.4332917589695,574.9326978638851,1467.7879499619137,600.3610336465294,1577.1732810273154
208,712.6190264399146,0.0,706.8251142767617,1518.72421312484,0.0,2697.8032054846,2102.6625639530275,724.7388111187341,756.566466135823,661.7558803249545,772.4279056072323,533.4030634725398,1352.8252567088027,0.0,2345.9871266375762,1870.9461570339367,1303.372654828535,769.2749040995981,559.2113373018462,1430.0999096930377,566.2246043647606,1639.1109342256227
209,710.4180792942985,0.0,717.0246379604052,1510.4806710346224,0.0,2738.6984406139504,2114.8949473086445,704.8679900541708,784.0118570260453,652.3567077840776,763.9605498944624,681.29903641742,1320.5178862358798,0.0,2634.9507051721357,1828.456543564744,1356.911116730203,775.8831552381561,578.390547363337,1389.5955626715872,468.3017821512891,1634.4914178246104
210,707.3444440578054,0.0,698.4407011833605,1538.8418180684107,0.0,2765.7842974557147,2113.2427868924838,704.5103903393003,795.9364666366174,638.6981701994141,732.1544243498207,750.4353944347876,1325.829084302514,0.0,2975.947870476375,1805.04088576725,1344.4984307487452,780.6169112557365,559.9127404298548,1425.7068552136366,424.37541448610665,1617.1675184986025
211,710.6312038177778,0.0,682.0792968158622,1633.177726986464,0.0,2834.002482610259,2097.9607767807106,707.4033348507886,869.3952860950477,623.2546083839327,701.9618187246538,710.8677592263958,1325.9002416617352,0.0,1700.274653315334,1851.632924963888,1357.4401046686978,873.8633810494958,545.5715651600393,1434.0598552430251,413.230921428558,1676.7429339087323
212,694.6987592070645,0.0,667.4888554868127,1632.1869930672362,0.0,2707.353180650555,2138.1603185893546,691.7355213140554,836.4917984752816,626.7709382415915,680.742360288396,633.9353580080807,1323.5941757354947,0.0,1164.5457717334427,1919.5399126891239,1397.5395740953447,904.7240573362582,508.2543741220378,1399.8787316445535,431.2649202006839,1710.0397657865387
213,685.5286685182082,0.0,650.3074912956752,1474.7003041760827,0.0,2735.5429682247554,2107.773938689372,675.4376714604463,783.6297426814231,614.5146649136902,639.8272299670072,620.1942995240819,1305.4293723970866,0.0,1001.5446356731488,1868.0606350015132,1348.1374178354374,857.0233527756182,504.21171740955884,1400.1526211599514,434.62456514949525,1789.8159707663453
214,868.971523818587,0.0,655.3218231575808,1447.9900795138014,0.0,2825.859683802757,2093.069236429546,667.8780789493952,774.6618134094916,607.3185083765148,637.7209504631328,616.6686550518236,1310.5932353246976,0.0,909.5568065823344,1620.7672703097717,1351.7499543057845,836.2136454727387,506.03132419759504,1410.1601513656171,422.61023110341245,1884.8303684458506
215,1022.3082352101378,0.0,630.6318077388845,1428.2560182977113,0.0,2777.3466290526576,2108.562142366147,675.1709043361416,761.8565092916608,652.3037992188799,650.3757357015047,622.486572582709,1279.4260670083643,0.0,863.676341508674,1388.9311374647261,1388.335657374405,782.6763063975095,528.3271957780826,1461.086707166485,420.70577020989464,1861.821110521677
216,975.1906412982217,0.0,611.8764934562505,1474.5963547667673,0.0,2726.5071131835803,2122.4084300283394,682.4735292087166,753.1803624924682,665.5726601049207,651.5585162665882,624.952342832255,1239.7117442578349,0.0,879.6121678212697,1318.0589463496613,1396.6620163273835,783.0320129238194,547.9735566940957,1417.5037520149058,404.8057374212889,1814.9079663774653
217,903.8922098621206,0.0,650.1884906023048,1512.7098441464623,0.0,2614.2309511781614,2130.8778524227278,669.8561443300184,752.9664407851847,637.262964272974,647.5316775154826,608.0131563130467,1264.1499257507087,0.0,886.5876222170875,1332.146442320694,1370.8225541623028,759.7952403747175,526.6292381910407,1361.32479903594,413.6771208490634,1732.5630642115764
218,862.4180016997005,0.0,640.3784240732332,1504.0098106086953,0.0,2711.159911488324,2115.2017512427255,664.1153347006641,819.9477421846418,618.7482928646931,677.411567273115,605.7388228439233,1304.3899548284276,0.0,922.4368031360654,1342.1457462428766,1343.8123617011493,750.6557725581708,538.6245008962086,1342.696497612398,413.7746311731284,1678.3652081349385
219,833.9197682532957,0.0,626.9859994957321,1558.6864552494585,0.0,2885.7917739069417,2113.1204840911428,662.8159329920226,852.8046771246234,621.0703963361839,689.9036236819812,599.840238554043,1346.929620223691,0.0,953.1847489205318,1370.2680833634347,1391.5427142963222,761.9533000209024,557.8729757300608,1341.683034831609,401.10857664301136,1636.318146059156
220,847.1419417607659,0.0,704.1155653836809,1615.0756911884032,0.0,2736.8879325684247,2146.087451863512,659.1460489794629,799.7539957627325,628.9933861461841,703.1426458391855,614.8072480349305,1330.0866065777002,0.0,971.2217372192916,1418.3931497732683,1352.6943427950816,757.8150338437948,550.7305977540648,1348.49115479577,408.9640035591418,1559.985296859716
221,846.7918069001706,0.0,685.5006879560951,1606.474208569093,0.0,2604.0881529720245,2121.466501725303,650.8358391215222,745.2904063725273,624.1346683574649,729.1804385716881,642.6138263805021,1266.531081108396,0.0,1022.2529908921621,2755.7143218588503,1368.3759632715028,735.5670752685246,546.8748576139852,1364.524271415457,414.5521847559502,1628.384521406973
222,862.5201567938425,0.0,685.5014184317382,1616.4151460650717,0.0,2559.181832924821,2128.7584279213797,651.7042979813194,734.6846751453394,620.5702596739889,796.7165632186938,629.0635831617352,1299.6023045339011,0.0,1055.8606176188903,4317.435116868305,1375.0448012651839,727.0273991710591,577.1985230278169,1358.2823741159475,402.28846519093196,1636.9554143688333
223,854.2936666119883,0.0,667.5899894890622,1680.199233017954,0.0,2576.1338329722944,2132.5294441927053,675.0191540048551,736.4788597557357,638.2899872339865,765.6597573217621,630.5549646860547,1334.3173631532895,0.0,1039.8606021912256,4214.661383234047,1383.3560021420149,744.6645386811683,601.3655111705341,1353.301161035211,409.00553200775806,1544.4907002165598
224,836.7704440602084,0.0,623.5134640695055,1782.334360278273,0.0,2629.8066426543846,2137.778615142705,683.4784364302158,748.2059516046169,644.2317618865586,674.7518294549593,586.645726352182,1363.8741039736665,0.0,1039.8359678511156,3115.213582403874,1408.5216581120878,744.1444687603787,595.7268070828401,1356.1464844398133,403.6513169760363,1598.2672797306268
225,840.1258789960983,0.0,679.7533423435652,1724.3879793492956,0.0,2715.692324172958,2120.571013215549,663.2304957367475,778.7775560307904,635.5541422534181,668.5453345730501,557.2474755177915,1396.3309952308975,0.0,1042.327034364512,2373.8983115646424,1435.2849448333839,724.1491001781376,587.4820667102911,1346.9755190261433,400.72402763826767,1565.3617105241885
226,799.2182184104405,0.0,647.1543188871777,1667.3168413361996,0.0,2709.5540843526046,2121.833331427841,676.0371209706012,814.6901711185516,624.172364694651,669.1791100302271,563.3997403144397,1319.4385931480012,0.0,1020.636095744203,2036.832069559634,1406.978285744657,726.7851578381906,594.0348245648723,1341.2881655608917,412.5069892158146,1422.4599981162694
227,760.972220845373,0.0,622.351301649752,1647.2651446083,0.0,2734.953505933534,2123.204583589769,686.5569290749104,891.5234526608436,638.4252087335149,653.4719563811814,567.8136921354512,1322.344600480458,0.0,918.6933113483886,1597.692699701064,1427.1752463919777,705.433978180227,611.3761623392584,1344.2058251644862,402.4450387688413,1341.1951303610215
228,751.5885948057703,0.0,685.7856585809554,1609.9811735991993,0.0,2783.3729528057215,2125.6156497247425,663.9526214314635,882.4602592684872,687.424616671488,640.6366791477375,534.3914187469015,1352.25136123204,0.0,874.5940213864054,1318.4590135564686,1388.225291853267,709.6438175762806,609.3065020050598,1354.535645912769,400.23719845054643,1341.2850961973504
229,752.5546194765157,0.0,639.4991794941897,1604.883407931399,0.0,2731.499174807944,2106.6403814178084,652.7896025529312,785.3207399195486,752.6148725743543,647.8715913448145,534.1269744190355,1322.6299620856125,0.0,937.1311782970881,1272.6525677379284,1387.3187457931083,686.9842660936838,587.2266661463063,1360.2698165840409,416.8825192036476,1315.023097106577
230,740.8118884534603,0.0,634.760862709501,1650.187438104235,0.0,2902.542752382366,2096.4213205569945,663.3846586619293,752.403856962116,749.4726283318782,671.4710039982464,533.9500020669678,1287.249661140192,0.0,910.3487611685015,1250.8948668265566,1383.0888549743038,701.3739415285867,627.4973215643844,1354.3320871496148,412.51247426066027,1352.0344106090101
231,726.3575346210945,0.0,685.8626957783931,1616.371027131362,0.0,3057.2665664997994,2118.191343234922,681.6141777822477,748.6803147252373,727.7067352147926,673.9715944401655,564.5824004842223,1237.8137394358855,0.0,900.3177750244722,1352.6710696365133,1352.1221663183628,698.3064370242096,632.0680129796864,1350.178066194809,405.0480188581604,1423.3373287406544
232,720.7818644343465,0.0,645.400910003833,1664.421043519037,0.0,2968.2906337874288,2118.869269336895,667.5164630828535,757.957973854709,730.7685391768367,688.0891978357283,586.9742106946944,1214.4094356756054,0.0,900.3919237927568,1469.7855540645714,1398.1266392475795,691.4418677510508,620.6574434619945,1358.2015577978766,417.3625302625966,1459.5262223091954
233,701.5732763171903,0.0,666.7435797069932,1690.0749293818571,0.0,2738.660024809131,2104.5106879069017,631.1435665161803,760.1122618186793,751.0372058984593,683.3145198614415,572.3357561138881,1236.2420495190072,0.0,913.2321571975175,1558.1460667305096,1428.7972973728095,696.4938427371123,629.952746599253,1355.7631780660568,409.3820933278979,1411.2372880331989
234,676.1182337649802,0.0,693.3277376323143,1776.1792075705164,0.0,2692.2497502183924,2102.8808340690202,606.8755931503531,747.3707050516657,751.4312175881214,661.1470580934861,555.5973970462305,1236.407877883672,0.0,917.0714335506004,2950.199873940447,1437.6499792320737,690.3311440672753,635.2348297917797,1353.596994675253,408.15468774420106,1439.017606223507
