,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
1652,1776.489258,1798.022461,1119.726563,2993.115234,1248.925781,2551.68457,3596.044922,3036.181641,2121.020508,4069.775391,1065.893555,1065.893555,2777.783203,2056.420898,2228.686523,2250.219727,2174.853516,2110.253906,1571.923828,1453.491211,904.3945313,1970.288086,1754.956055,1313.525391,2820.849609,4651.171875,775.1953125,1302.758789,1162.792969,1948.754883,818.2617188,2810.083008,904.3945313,1238.15918,3520.678711,1561.157227,839.7949219,710.5957031,301.4648438,495.2636719,2734.716797
1653,1765.722656,1464.257813,990.5273438,2670.117188,1238.15918,3283.813477,3413.012695,3057.714844,2077.954102,4102.075195,1098.193359,1098.193359,2304.052734,1959.521484,2217.919922,2260.986328,3499.145508,2099.487305,1571.923828,1399.658203,839.7949219,2002.587891,1647.290039,1313.525391,2745.483398,4661.938477,785.9619141,1313.525391,1001.293945,1948.754883,785.9619141,2885.449219,839.7949219,925.9277344,1668.823242,1571.923828,818.2617188,689.0625,301.4648438,495.2636719,2734.716797
1654,1776.489258,1614.990234,990.5273438,2476.318359,1270.458984,3359.179688,3380.712891,3079.248047,2314.819336,4392.773438,1108.959961,1108.959961,2799.316406,2024.121094,2239.453125,2304.052734,3402.246094,2131.787109,1507.324219,1442.724609,764.4287109,2002.587891,1636.523438,1098.193359,2734.716797,4952.636719,807.4951172,1302.758789,1001.293945,1959.521484,796.7285156,2950.048828,764.4287109,947.4609375,2411.71875,1571.923828,807.4951172,699.8291016,301.4648438,559.8632813,2960.81543
1655,1776.489258,1604.223633,1001.293945,2400.952148,1302.758789,3348.413086,3359.179688,3068.481445,2099.487305,4188.208008,1108.959961,1108.959961,2863.916016,2045.654297,2250.219727,2433.251953,3057.714844,2465.551758,1604.223633,1388.891602,753.6621094,1862.62207,1722.65625,990.5273438,2820.849609,4952.636719,1098.193359,1302.758789,1001.293945,1959.521484,861.328125,2950.048828,753.6621094,1055.126953,3251.513672,1399.658203,807.4951172,689.0625,301.4648438,570.6298828,3305.34668
1656,1765.722656,1593.457031,1162.792969,2454.785156,1216.625977,3251.513672,3197.680664,3025.415039,2088.720703,4112.841797,1119.726563,1119.726563,2885.449219,1959.521484,2239.453125,2497.851563,3466.845703,2368.652344,1539.624023,1431.958008,968.9941406,1851.855469,1765.722656,882.8613281,3100.78125,4952.636719,1065.893555,1582.69043,1001.293945,1959.521484,979.7607422,2874.682617,968.9941406,1055.126953,3305.34668,1345.825195,829.0283203,678.2958984,301.4648438,581.3964844,3488.378906
1657,1507.324219,1335.058594,1313.525391,3111.547852,1259.692383,3326.879883,3359.179688,3046.948242,2336.352539,4392.773438,1119.726563,1119.726563,2863.916016,1884.155273,2239.453125,2487.084961,3768.310547,2357.885742,1604.223633,1442.724609,979.7607422,1916.455078,1819.555664,1012.060547,3240.74707,4694.238281,1055.126953,1593.457031,1065.893555,1959.521484,990.5273438,2842.382813,979.7607422,1055.126953,3972.875977,1324.291992,807.4951172,689.0625,301.4648438,581.3964844,3768.310547
1658,1518.09082,1345.825195,1335.058594,3402.246094,1098.193359,3359.179688,3359.179688,3100.78125,2164.086914,4446.606445,1119.726563,1119.726563,2788.549805,1744.189453,2228.686523,2390.185547,2659.350586,2357.885742,1625.756836,1475.024414,979.7607422,1981.054688,1679.589844,1475.024414,3456.079102,4952.636719,1055.126953,1582.69043,1098.193359,1959.521484,861.328125,2950.048828,979.7607422,1302.758789,3757.543945,1302.758789,829.0283203,592.1630859,301.4648438,570.6298828,3596.044922
1659,1485.791016,1345.825195,1410.424805,3036.181641,1098.193359,3326.879883,3359.179688,2993.115234,2444.018555,4565.039063,1130.493164,1130.493164,2260.986328,1787.255859,2228.686523,2379.418945,2293.286133,2347.119141,1614.990234,1442.724609,968.9941406,2034.887695,1668.823242,1356.591797,3552.978516,4941.870117,1055.126953,1582.69043,1001.293945,1959.521484,829.0283203,2939.282227,968.9941406,1410.424805,3090.014648,1313.525391,829.0283203,592.1630859,301.4648438,581.3964844,3316.113281
1660,1464.257813,1248.925781,1518.09082,2982.348633,1195.092773,3337.646484,3348.413086,3057.714844,2627.050781,4446.606445,1119.726563,1119.726563,2207.15332,1948.754883,2239.453125,2325.585938,2250.219727,2357.885742,1636.523438,1453.491211,775.1953125,2067.1875,1647.290039,1539.624023,3197.680664,4952.636719,1055.126953,1571.923828,990.5273438,1959.521484,818.2617188,2928.515625,775.1953125,1388.891602,2853.149414,1324.291992,915.1611328,689.0625,301.4648438,581.3964844,3316.113281
1661,1464.257813,1216.625977,1485.791016,2551.68457,1098.193359,3369.946289,3391.479492,3079.248047,2680.883789,4392.773438,1055.126953,1055.126953,1744.189453,1948.754883,2239.453125,2293.286133,2282.519531,2680.883789,1733.422852,1475.024414,904.3945313,2034.887695,1647.290039,1571.923828,2960.81543,4952.636719,1055.126953,1571.923828,1001.293945,1959.521484,818.2617188,2950.048828,904.3945313,1076.660156,2982.348633,1324.291992,925.9277344,689.0625,301.4648438,570.6298828,3423.779297
