,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
526,1162.792969,2067.1875,1367.358398,1238.15918,742.8955078,4231.274414,3090.014648,979.7607422,1410.424805,1227.392578,893.6279297,785.9619141,2099.487305,2067.1875,3165.380859,2207.15332,10.76660156,1561.157227,613.6962891,10.76660156,968.9941406,2379.418945
527,1324.291992,2562.451172,1270.458984,1270.458984,732.1289063,4188.208008,4371.240234,979.7607422,1399.658203,1098.193359,893.6279297,904.3945313,2196.386719,2562.451172,2056.420898,2950.048828,10.76660156,1571.923828,624.4628906,10.76660156,936.6943359,2368.652344
528,1324.291992,2142.553711,1367.358398,1195.092773,689.0625,4177.441406,4382.006836,915.1611328,1388.891602,1001.293945,893.6279297,947.4609375,2099.487305,2142.553711,1475.024414,3240.74707,10.76660156,1571.923828,624.4628906,10.76660156,947.4609375,2379.418945
529,1313.525391,1658.056641,1324.291992,1248.925781,678.2958984,4231.274414,3197.680664,925.9277344,1399.658203,990.5273438,872.0947266,990.5273438,1905.688477,1658.056641,1507.324219,3122.314453,10.76660156,1561.157227,624.4628906,10.76660156,947.4609375,2185.620117
530,990.5273438,1636.523438,1259.692383,1302.758789,689.0625,4414.306641,3079.248047,979.7607422,1399.658203,990.5273438,796.7285156,990.5273438,1948.754883,1636.523438,1819.555664,2185.620117,10.76660156,1388.891602,624.4628906,10.76660156,947.4609375,2336.352539
531,979.7607422,1625.756836,1475.024414,1313.525391,678.2958984,4392.773438,3079.248047,979.7607422,1388.891602,990.5273438,785.9619141,904.3945313,1862.62207,1625.756836,2045.654297,2573.217773,10.76660156,1378.125,624.4628906,10.76660156,936.6943359,2519.384766
532,958.2275391,1539.624023,1593.457031,1313.525391,689.0625,4435.839844,3079.248047,829.0283203,1388.891602,990.5273438,796.7285156,979.7607422,1894.921875,1539.624023,1873.388672,2691.650391,10.76660156,1378.125,624.4628906,10.76660156,925.9277344,2616.28418
533,979.7607422,1507.324219,1658.056641,1302.758789,689.0625,4403.540039,3079.248047,796.7285156,1399.658203,1001.293945,1033.59375,979.7607422,1884.155273,1507.324219,1851.855469,2670.117188,10.76660156,1367.358398,624.4628906,10.76660156,925.9277344,2605.517578
534,990.5273438,1485.791016,1647.290039,1313.525391,689.0625,4198.974609,3079.248047,904.3945313,1399.658203,1001.293945,1033.59375,785.9619141,2013.354492,1485.791016,1733.422852,2605.517578,10.76660156,1367.358398,635.2294922,10.76660156,925.9277344,2551.68457
535,979.7607422,1485.791016,1614.990234,1324.291992,689.0625,4209.741211,3197.680664,990.5273438,1367.358398,990.5273438,1033.59375,1022.827148,2077.954102,1485.791016,1421.191406,2583.984375,10.76660156,1238.15918,775.1953125,10.76660156,925.9277344,2745.483398
536,893.6279297,1625.756836,1604.223633,1313.525391,689.0625,4231.274414,4382.006836,1044.360352,1356.591797,990.5273438,1044.360352,1152.026367,1787.255859,1625.756836,1410.424805,2551.68457,10.76660156,1302.758789,925.9277344,10.76660156,925.9277344,2756.25
537,1248.925781,1744.189453,1485.791016,1302.758789,689.0625,4209.741211,3079.248047,1044.360352,1173.55957,1055.126953,979.7607422,1108.959961,1830.322266,1744.189453,1313.525391,2422.485352,10.76660156,1248.925781,882.8613281,10.76660156,925.9277344,2627.050781
538,1324.291992,1808.789063,1270.458984,1313.525391,678.2958984,4220.507813,3079.248047,1033.59375,1012.060547,1108.959961,968.9941406,893.6279297,2185.620117,1808.789063,1356.591797,2530.151367,10.76660156,1313.525391,775.1953125,10.76660156,925.9277344,2627.050781
539,1367.358398,1808.789063,1238.15918,1324.291992,678.2958984,4382.006836,4317.407227,1044.360352,979.7607422,1044.360352,979.7607422,764.4287109,2174.853516,1808.789063,1399.658203,2939.282227,10.76660156,1195.092773,775.1953125,10.76660156,925.9277344,2788.549805
540,1378.125,1916.455078,1108.959961,1324.291992,678.2958984,4403.540039,4382.006836,893.6279297,1044.360352,1044.360352,979.7607422,807.4951172,1916.455078,1916.455078,1830.322266,3057.714844,10.76660156,1184.326172,775.1953125,10.76660156,936.6943359,2831.616211
541,1345.825195,2024.121094,1108.959961,1313.525391,678.2958984,4435.839844,3186.914063,775.1953125,1119.726563,1044.360352,990.5273438,710.5957031,1798.022461,2024.121094,1841.088867,3014.648438,10.76660156,1195.092773,904.3945313,10.76660156,936.6943359,2831.616211
542,1378.125,1970.288086,1162.792969,1442.724609,689.0625,4425.073242,3079.248047,775.1953125,1098.193359,1044.360352,979.7607422,721.3623047,1937.988281,1970.288086,1862.62207,2777.783203,10.76660156,1313.525391,925.9277344,10.76660156,936.6943359,2960.81543
543,1335.058594,1991.821289,1227.392578,1421.191406,732.1289063,4435.839844,3208.447266,785.9619141,1055.126953,1044.360352,796.7285156,753.6621094,1959.521484,1991.821289,1927.22168,2562.451172,10.76660156,1205.859375,925.9277344,10.76660156,925.9277344,2950.048828
544,1378.125,2110.253906,1238.15918,1453.491211,742.8955078,4478.90625,4382.006836,796.7285156,1044.360352,1044.360352,796.7285156,882.8613281,2056.420898,2110.253906,1658.056641,2756.25,10.76660156,1205.859375,925.9277344,10.76660156,936.6943359,2670.117188
545,1378.125,1991.821289,1248.925781,1604.223633,732.1289063,4435.839844,3208.447266,753.6621094,1055.126953,1033.59375,872.0947266,893.6279297,2174.853516,1991.821289,1388.891602,2842.382813,10.76660156,1195.092773,925.9277344,10.76660156,925.9277344,2723.950195
546,1378.125,2034.887695,1475.024414,1765.722656,732.1289063,4403.540039,3079.248047,635.2294922,1055.126953,829.0283203,861.328125,796.7285156,2077.954102,2034.887695,1378.125,2691.650391,10.76660156,1184.326172,925.9277344,10.76660156,925.9277344,2777.783203
547,1485.791016,2077.954102,1475.024414,1830.322266,732.1289063,4403.540039,4371.240234,1001.293945,1065.893555,796.7285156,796.7285156,1098.193359,2174.853516,2077.954102,1378.125,2400.952148,10.76660156,1184.326172,936.6943359,10.76660156,915.1611328,2820.849609
548,1539.624023,2013.354492,1507.324219,1981.054688,742.8955078,4231.274414,3186.914063,1571.923828,1399.658203,796.7285156,796.7285156,1388.891602,2174.853516,2013.354492,1388.891602,2217.919922,10.76660156,1173.55957,936.6943359,10.76660156,882.8613281,2767.016602
549,1485.791016,2077.954102,1507.324219,1927.22168,742.8955078,4209.741211,3090.014648,1582.69043,1388.891602,785.9619141,785.9619141,1141.259766,2164.086914,2077.954102,1367.358398,2099.487305,10.76660156,990.5273438,936.6943359,10.76660156,915.1611328,2723.950195
550,1475.024414,2013.354492,1475.024414,2131.787109,742.8955078,4231.274414,4306.640625,1582.69043,1087.426758,796.7285156,785.9619141,882.8613281,2174.853516,2013.354492,1378.125,2174.853516,10.76660156,1173.55957,936.6943359,1485.791016,861.328125,2713.183594
551,1399.658203,1970.288086,1496.557617,2411.71875,742.8955078,4403.540039,4382.006836,1571.923828,979.7607422,990.5273438,796.7285156,893.6279297,2196.386719,1970.288086,1475.024414,2164.086914,290.6982422,1173.55957,936.6943359,1496.557617,796.7285156,2820.849609
552,1431.958008,1798.022461,1604.223633,2411.71875,742.8955078,4425.073242,4382.006836,1561.157227,947.4609375,1001.293945,829.0283203,882.8613281,2153.320313,1798.022461,1485.791016,2207.15332,570.6298828,1184.326172,936.6943359,1367.358398,775.1953125,3003.881836
553,1302.758789,1690.356445,1625.756836,2357.885742,742.8955078,4468.139648,4349.707031,1571.923828,968.9941406,990.5273438,829.0283203,872.0947266,2045.654297,1690.356445,1259.692383,2196.386719,592.1630859,1173.55957,936.6943359,1324.291992,775.1953125,2842.382813
554,1378.125,1507.324219,1614.990234,2422.485352,742.8955078,4435.839844,4382.006836,1571.923828,968.9941406,979.7607422,807.4951172,807.4951172,1959.521484,1507.324219,1130.493164,1744.189453,592.1630859,1173.55957,936.6943359,1324.291992,645.9960938,3036.181641
555,1313.525391,1528.857422,1614.990234,2508.618164,742.8955078,4457.373047,4382.006836,1561.157227,947.4609375,979.7607422,796.7285156,796.7285156,1959.521484,1528.857422,1141.259766,1248.925781,592.1630859,1173.55957,936.6943359,1356.591797,592.1630859,3046.948242
556,1291.992188,1485.791016,1722.65625,2530.151367,742.8955078,4446.606445,3208.447266,1399.658203,1141.259766,990.5273438,958.2275391,872.0947266,1970.288086,1485.791016,1162.792969,1507.324219,592.1630859,1162.792969,936.6943359,1335.058594,581.3964844,3025.415039
557,1291.992188,1431.958008,1722.65625,2616.28418,753.6621094,4414.306641,4382.006836,1055.126953,1388.891602,990.5273438,1001.293945,979.7607422,1948.754883,1431.958008,1184.326172,1722.65625,581.3964844,1141.259766,925.9277344,1324.291992,581.3964844,2982.348633
558,1281.225586,1195.092773,1604.223633,2659.350586,925.9277344,4457.373047,3208.447266,1044.360352,1561.157227,990.5273438,968.9941406,979.7607422,1991.821289,1195.092773,1195.092773,1604.223633,592.1630859,1162.792969,936.6943359,1335.058594,581.3964844,3014.648438
559,1324.291992,1108.959961,1851.855469,2702.416992,925.9277344,4446.606445,3186.914063,1044.360352,1550.390625,1001.293945,882.8613281,979.7607422,1905.688477,1108.959961,1173.55957,1453.491211,592.1630859,1173.55957,936.6943359,1378.125,570.6298828,3111.547852
560,1313.525391,1119.726563,1894.921875,2670.117188,882.8613281,4435.839844,3079.248047,1044.360352,1248.925781,990.5273438,947.4609375,990.5273438,2002.587891,1119.726563,1162.792969,1539.624023,592.1630859,1367.358398,936.6943359,1421.191406,495.2636719,3413.012695
561,1302.758789,1130.493164,1841.088867,3068.481445,732.1289063,4414.306641,4382.006836,1044.360352,1238.15918,990.5273438,1033.59375,1259.692383,1948.754883,1130.493164,1152.026367,1475.024414,592.1630859,1367.358398,936.6943359,2142.553711,495.2636719,3208.447266
