,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav
0,1870.701518,0,3728.782467,3324.532893,0,2640.076239,4659.979174,1850.10613,3530.807028,5764.146244,1188.382519,1188.382519,2669.487102,0,1335.564978,0,0,1899.46825,0
1,2100.210273,0,3867.284668,3125.784985,0,2568.973971,4024.191712,2066.618358,3389.695126,5687.303623,1204.545923,1204.545923,2908.820581,0,1406.577679,0,0,1673.981873,0
2,2412.044177,0,3859.701134,3188.244416,2243.282833,2601.386896,3414.849331,2302.563705,3264.981826,5422.60789,1329.535816,1329.535816,2746.037498,0,1519.333138,0,0,1682.085141,0
3,2668.942118,0,3660.035656,3211.074921,2230.551943,2559.451163,3034.194932,1971.94149,2848.415595,4992.14263,1309.370972,1309.370972,2305.014135,0,1485.400589,0,0,1900.183812,0
4,2653.713454,10147.87136,3855.314557,3064.272343,2219.055602,2393.228501,2932.065374,1881.198486,3093.465261,4519.615141,997.4109384,997.4109384,2085.92808,0,1533.809992,0,0,1921.541552,0
5,2523.207027,2311.789801,3764.624035,3053.436654,2051.339342,2361.178513,2924.983768,2147.087616,2809.55365,4153.334072,896.1538151,896.1538151,2135.589007,0,1658.634026,0,0,1852.76613,0
6,2379.023509,2280.589116,3639.929796,2830.717629,1967.701701,2529.041349,3074.228149,2315.724181,2554.888193,3998.667796,1113.382238,1113.382238,2127.835764,0,1552.338289,0,0,1904.268383,0
7,2289.864313,1766.140115,3828.253443,2906.555866,1899.046214,2412.573387,2712.135667,2060.17951,2639.151894,3725.436848,1288.525908,1288.525908,2108.845408,0,1519.981691,0,0,1897.163621,4236.895869
8,2421.388503,1740.777178,3741.241922,2905.133703,1704.45819,2332.116408,2352.259546,2067.851265,2896.899687,3589.614529,1125.750634,1125.750634,2146.578963,0,1721.741058,0,0,2210.304868,2595.037482
9,2463.046754,1774.454527,3744.756068,3123.797608,1499.487919,2435.051471,2268.041841,2195.776843,2503.16508,3277.316174,1015.054723,1015.054723,1962.044886,0,1670.638251,0,0,2612.334778,2874.380127
10,2406.354923,1887.300211,3717.542754,3407.994589,1417.161286,2443.725074,2477.520283,2404.993983,2270.786782,3330.702659,1234.774583,1234.774583,2064.140312,0,1657.487139,0,0,2848.974165,3000.158831
11,2436.210084,2131.907877,3696.710404,3264.125834,1320.106106,2317.693145,2490.650123,2415.551097,2425.856006,3261.903376,1250.659473,1250.659473,2544.990273,0,1665.856944,0,0,2915.680336,2848.910561
12,2589.322243,2061.308567,3779.808903,3167.021304,1202.093643,2278.386739,2285.876815,2118.918892,2654.111805,3006.802081,1017.270778,1017.270778,2548.313533,0,1611.321349,10050.66341,0,2760.586201,2773.753502
13,2557.405051,2268.677468,3858.563552,3081.071278,1089.010326,2255.508603,2487.125327,1944.036207,2492.825706,3059.128476,1013.75666,1013.75666,2022.62208,0,1618.311294,3689.152701,0,2794.136844,2735.364511
14,2536.553254,2296.375921,3761.259716,3116.947575,995.7862321,2587.507687,2486.777355,2063.79636,2096.164414,2988.145205,1098.72837,1098.72837,1981.787846,0,1687.983528,3575.571154,0,0,2737.692634
15,2594.86828,2227.124627,3708.821648,3070.972453,937.7676397,2327.102153,2594.644493,1905.34917,2510.669237,2836.890861,1233.306814,1233.306814,2053.705866,0,1747.892306,2853.006971,0,0,2861.844112
16,2738.968084,2233.17383,3758.37251,3159.653025,893.6100473,2101.868152,2435.101632,1927.268144,3070.471079,2820.205852,1067.85868,1067.85868,2022.524002,0,1821.609562,2763.812357,0,0,3123.473397
17,2643.607606,2199.571179,3864.465823,3265.603183,968.2906345,2247.657769,2175.617441,1952.863991,3103.7682,2692.563286,1102.905903,1102.905903,1963.896152,0,1809.908024,2651.642394,0,0,2835.372658
18,2329.67093,2365.084635,3738.513218,3330.2791,942.3450111,3436.855391,2304.104912,2151.507904,2325.419443,2514.19199,1134.293679,1134.293679,1842.696847,0,2059.747626,2746.178522,0,0,2819.333267
19,2147.01327,2545.646331,3532.567755,3342.576668,966.4728115,3509.621672,2639.602651,2271.902388,2125.336583,2470.621849,1393.393117,1393.393117,2081.880147,0,1992.930359,2614.061243,0,0,2883.034905
20,2336.388514,2462.572113,3570.771017,3413.171357,956.1206902,2284.798043,2614.733418,2153.076485,1836.282688,2484.771645,1304.127379,1304.127379,2470.095881,4952.853103,1783.647887,2605.771446,0,0,3225.520225
21,2373.150854,2276.181986,3587.812578,3332.062939,846.1874671,2228.59416,2331.487076,2228.248873,1802.733662,2508.649843,1138.501697,1138.501697,2365.22264,3906.020856,1743.159473,2571.952447,0,0,3318.618337
22,2247.47653,2630.816473,3564.915033,3385.546366,831.2807304,2499.087299,2303.211957,2289.637495,1858.729474,2395.07264,970.0164802,970.0164802,2176.605453,3307.751229,1115.273144,2550.178535,0,0,3139.7066
23,2260.36452,2580.39037,3556.636106,3250.444299,877.814685,2561.269237,2391.433349,2414.380839,1694.447869,2304.899572,961.9539515,961.9539515,2156.487989,2862.507707,1112.50344,2638.178793,0,0,3224.139389
24,2404.969216,1927.028689,3499.702161,3157.093058,1075.958545,2458.429659,2594.263389,2412.22399,1992.784223,2322.183006,993.248496,993.248496,1970.738042,2504.59895,1442.215369,2687.938315,0,0,2986.682692
25,2431.337435,1487.280484,3363.752709,2992.368799,1056.140719,2381.225502,2481.903919,2246.053327,2010.500955,2353.334902,1152.87801,1152.87801,1787.336837,2460.586936,1438.810319,2714.094825,0,0,2912.13345
26,2442.051722,1635.034216,2978.575296,3107.369703,980.0323485,2487.198748,2234.670272,2363.248868,1835.761115,2282.437736,1588.551664,1588.551664,1637.273728,2182.732251,1492.496586,2576.250916,0,0,2753.646483
27,2550.672993,1588.12049,3059.352384,3137.636892,973.930327,2314.333731,2098.212205,2472.846114,1731.000885,2170.678893,1434.96645,1434.96645,1855.010876,2217.774619,1781.407356,2744.823433,0,0,3006.23956
28,2666.190238,1586.034697,2597.583385,3168.131527,1013.843076,2419.158469,2227.504088,2492.946391,1864.768632,2364.643139,907.4452843,907.4452843,2366.334123,2294.763043,1756.633336,2866.997818,0,0,3217.450464
29,2310.166948,1654.527229,1742.02906,3418.325911,999.4409795,2522.0536,2222.794986,2327.908542,1791.484857,2364.503094,893.8175305,893.8175305,2598.506189,2133.710343,1572.643589,2649.7008,0,0,3089.538044
30,2495.156661,1746.040804,1517.224619,2790.363458,960.5073232,2594.635506,2229.207492,2089.454845,1768.655418,2301.925851,964.8040509,964.8040509,1981.345327,2031.621827,1515.138106,2322.527048,0,0,2939.195848
31,2358.13844,1761.02834,1470.918282,2756.829952,937.585106,2462.045066,2338.351053,1947.992919,1797.949699,2274.07629,984.0531095,984.0531095,1444.349457,2051.195667,1461.70844,2431.310878,0,0,2745.474974
32,2161.317779,1819.265534,1516.384002,2844.285342,906.8287819,2426.629993,2549.856477,2037.991856,2025.551303,2440.546781,1002.672438,1002.672438,1280.739835,2024.432384,1434.890219,2114.362502,0,0,2609.065359
33,2059.464258,1648.954053,1636.745408,2546.407399,893.1978664,2294.360405,2303.728407,1981.740799,1905.733472,2302.989233,946.085312,946.085312,1197.011742,1870.75537,1495.308453,2057.296139,0,0,2742.331644
34,2077.862418,1379.463521,1820.44883,2556.397909,882.216669,2452.981454,2388.49696,1914.713847,1877.198501,2029.440796,1053.305056,1053.305056,1265.498534,1792.490066,1405.153579,2361.766576,0,0,3043.367271
35,1976.229853,1249.687325,1906.072382,2822.357762,872.3668586,2367.154451,2588.865771,1920.331472,2081.571673,2016.26276,879.2825032,879.2825032,1256.832034,2171.278925,1368.819637,2051.575025,0,0,2932.650515
36,1938.030823,1416.112605,1983.766517,2971.899805,846.966479,2257.869619,2546.370622,1885.410799,2191.129924,2229.248552,1075.823699,1075.823699,1276.061723,2120.204318,1460.008114,2058.487472,0,2835.161242,2867.806013
37,2217.036911,1450.751418,1906.47104,2922.070388,833.3831724,2431.255849,2413.603926,1861.967624,2006.586046,2411.919631,1364.108227,1364.108227,1231.682336,1915.793158,1604.254818,1967.196087,0,2331.952573,2824.614268
38,2381.61637,1533.173556,1912.722458,2954.711497,814.1438748,2695.507602,2127.604298,1721.213443,2012.708731,2350.666012,1727.71926,1727.71926,1257.599103,1928.739688,1627.967676,1850.98712,0,2612.757688,2743.951772
39,2564.392616,1563.941828,1972.52191,2586.501805,798.1626279,2433.889978,2273.008787,1708.397024,2112.151455,2234.534236,1399.273195,1399.273195,1297.936339,2015.446917,1447.053454,2070.960833,0,3103.92405,2765.825589
40,2442.16517,1576.829614,1940.689024,2792.725804,764.8761339,2130.826266,2252.059257,1822.2487,1988.44271,2087.80476,1221.899251,1221.899251,1270.585187,2072.971661,1325.3816,1650.558682,0,3371.851052,2682.009914
41,2379.065642,1316.772605,2015.459779,2801.415805,743.1812012,2336.580753,2287.175121,1817.092307,2102.020728,2196.479894,1093.215497,1093.215497,1246.304349,1880.109531,1404.357933,1613.146327,10312.03666,3394.193407,2482.832209
42,2411.950812,1077.881157,1903.719192,2400.152728,763.9034151,2451.41957,2284.431393,1845.481081,1900.292006,2259.368834,671.4192463,671.4192463,1449.560762,1836.137541,1584.592898,1763.278877,2859.04309,3118.377704,2405.565024
43,2278.58726,1141.001443,1846.014239,2441.86286,800.5344209,2355.318952,2085.265302,1889.125682,1921.396105,2289.875066,564.348076,564.348076,1752.009845,1841.375433,1580.897942,1780.917971,2933.9183,2949.742261,2317.530008
44,1871.809425,1198.92611,1519.689362,2649.388268,817.8137243,2232.927294,1881.482287,1981.910822,2107.289301,2167.036426,618.6049617,618.6049617,2152.002817,1936.570856,1608.618388,1860.359506,2692.914394,2094.886539,2257.392496
45,1868.300057,1172.341834,1180.967964,2704.139735,857.0302279,2358.126237,1779.858938,2008.55123,1964.233438,2183.203704,647.0587085,647.0587085,1870.666735,2117.340626,1584.176934,1903.340686,1960.23098,1962.437866,2270.756063
46,2370.919927,1182.387753,910.3245272,2666.212491,808.5602131,2678.867767,1699.15938,2007.51266,1879.010603,2149.590091,615.3391995,615.3391995,1205.522978,2030.980402,1467.383979,1467.369036,1714.085164,1753.8541,2363.084677
47,2317.642432,1157.76238,745.0555167,2660.537999,689.1914193,2498.235937,1607.7195,1960.438556,1917.779637,2140.931327,619.6415291,619.6415291,1094.291193,1948.552334,1520.604392,1085.832807,1599.346629,1552.196825,2722.489167
48,2207.985475,1116.166721,608.0374868,1784.186153,646.7004488,2417.47059,1437.279461,1897.558438,1821.93792,1957.142926,605.3171615,605.3171615,1044.554807,1813.13321,1629.045774,1212.407577,1548.314655,1539.898058,2928.858817
49,2228.10807,1034.909888,545.242581,1521.864458,616.9697426,2495.733916,1347.529395,1817.500796,1925.702684,1977.246388,620.3675062,620.3675062,987.9755305,1799.206899,1923.1911,1016.232792,1549.454663,1631.375384,2821.265078
50,2077.786219,1029.413856,561.4164532,1504.549404,616.7025439,2416.955278,1354.171052,1709.356101,2699.048681,1201.565258,588.196133,588.196133,996.2072717,1874.339688,1467.729151,845.211397,1578.416438,1682.035375,2785.933877
51,1839.296884,1008.161805,711.0894271,1543.33651,668.0251021,2258.428872,1373.933537,1644.191941,4085.28385,1047.858296,590.5220236,590.5220236,1018.541384,1815.354172,1123.823226,843.4343492,1541.040378,1727.718283,2719.992177
52,1912.517628,1054.830744,697.8708907,1703.219351,694.3120403,2557.092471,1347.198032,1658.938431,4398.125451,1400.632656,631.5947836,631.5947836,1076.013918,1817.698472,1187.121987,1234.304974,1521.932863,1758.548446,2764.663299
53,1870.912764,1159.846494,637.8581496,1843.285938,733.6169466,2444.127784,1363.520698,1726.956346,4609.561742,1772.682551,630.6496872,630.6496872,1071.423305,1946.17568,1218.995209,1221.898293,1498.555081,1752.024817,2661.509392
54,1101.519664,1155.196517,536.2025442,1786.671727,756.4274273,2407.176639,1330.70557,1859.796515,4642.911336,2102.83584,656.3878502,656.3878502,1062.897181,2068.21169,1312.095029,1178.437823,1551.580617,1741.851062,2487.384471
55,1020.784703,1168.06362,513.9075767,1626.708791,828.375248,2346.218175,1214.162005,1929.949523,4333.156546,2196.87768,673.6111068,673.6111068,1170.178459,1764.24271,1338.597928,1122.182277,1566.929347,1724.096593,2459.83811
56,967.0581977,1149.532821,493.7117807,1562.237296,759.7934581,2317.533156,1230.69492,1865.007946,3768.999295,2197.916582,680.6438622,680.6438622,1233.117891,1398.063643,1261.326861,1159.472205,1461.492304,1635.616767,2373.425778
57,923.964637,1133.570513,469.9848232,1605.503815,786.5160002,2334.663697,1194.413337,1881.39902,1576.615712,2304.116622,703.38823,703.38823,1263.450022,1219.969864,1161.956505,1334.330952,1417.39893,1537.850699,2281.570684
58,928.8938719,1137.193174,474.5314724,1619.676097,729.4070524,2064.718072,1194.674818,1787.824314,1466.28719,2400.808091,641.4384552,641.4384552,1336.351673,1310.53908,1087.466608,1197.934225,1345.750436,1507.817459,2343.074151
59,914.4034425,1116.815455,463.447369,1662.406979,675.5893665,1985.844309,1154.243346,1786.612864,1320.021481,2410.084095,618.9860464,618.9860464,1320.116153,1433.019292,1065.890967,1535.209543,1354.032249,1475.988032,2372.626654
60,997.5597335,1030.112277,485.6410781,1723.003053,603.0383488,1899.729701,1107.899793,1796.670763,1314.098801,2441.216192,642.24225,642.24225,1204.748232,1322.765016,1054.024327,1583.409111,1328.909708,1432.602203,2421.288534
61,1077.562641,1072.673145,503.9258337,1730.442887,586.603639,1852.026033,1135.060717,1860.668312,1345.005977,2361.449169,638.726038,638.726038,1141.960859,1325.052305,1054.211489,1493.525396,1368.349845,1368.551313,2235.521236
62,1173.998247,1171.46777,481.7825916,1795.674725,558.2147988,1702.373783,1151.925396,1905.975823,1357.985759,2231.014948,626.9883131,626.9883131,1151.869366,1282.946975,1080.06553,1359.428456,1398.512187,1350.34146,2297.957119
63,1222.40571,1163.322758,467.2903196,1979.640086,552.5353742,1582.022945,1183.396039,1940.184388,1339.314023,2203.856999,637.2390289,637.2390289,1174.736354,1238.46374,1094.354431,1277.563997,1458.86185,1353.51538,2543.958249
64,1196.681451,1069.407501,452.6957958,1982.500993,564.8477938,1562.883188,1187.520864,1886.403534,1359.087261,2103.366046,639.0066259,639.0066259,1182.194115,1344.280423,1063.269805,1207.339239,1436.858558,1359.074579,2595.960088
65,1281.816243,1001.858848,473.3306052,1920.111486,574.0495017,1470.572034,1111.765891,1737.765575,1343.489163,1951.926152,636.9232456,636.9232456,1199.410565,1433.935555,1086.031809,1306.093103,1453.888393,1450.150056,2631.111956
66,1374.81829,992.2020963,475.0693758,1796.674231,585.0414536,1447.135367,1088.247,1727.894551,1292.445478,1901.889063,655.0539624,655.0539624,1279.89866,1553.342132,1044.194098,1445.730406,1399.824363,1362.504846,2586.163966
67,1399.418702,1019.951219,473.0725184,1734.924537,578.4455022,1400.562433,1165.04051,1745.643427,1165.015668,1923.292269,645.139513,645.139513,1372.947984,1550.402232,970.6302265,1478.011502,1473.719059,1352.928854,2325.336612
68,1429.775337,1014.902793,464.9906112,1564.002571,566.2102969,1386.676268,1226.839176,1754.004328,1088.781056,2014.806997,668.5949069,668.5949069,1415.541601,1490.992129,922.0659042,1763.744569,1432.990618,1421.554523,2290.667788
69,1465.03869,1055.283921,445.3702086,1292.270825,555.4651851,1368.917134,1280.597662,1827.823053,1106.395075,2112.028038,671.0595708,671.0595708,1534.936547,1416.483879,934.4234693,1913.252362,1322.178968,1468.761477,2256.609612
70,1558.70451,1046.823961,445.8089166,1263.709602,536.5714012,1466.330571,1258.176783,1865.48106,1109.868051,2132.654814,669.7419801,669.7419801,1610.407779,1383.230738,975.1356657,1904.861506,1353.420628,1508.194827,2203.9321
71,1630.143384,1025.006922,437.1994489,1305.587847,488.3311596,1442.312299,1230.448271,1849.565538,1118.874505,2087.023706,666.1935999,666.1935999,1634.760238,1385.262431,1024.174734,1761.912472,1379.698099,1549.179586,2146.50741
72,1591.788908,1038.728356,433.9311319,1239.596282,467.2939279,1341.788692,1309.208548,1703.343663,1053.720442,2049.095119,672.6333655,672.6333655,1594.730811,1587.769711,976.7553373,1745.969758,1384.76329,1463.539435,2165.409112
73,1586.078882,1099.48204,440.1934671,1210.075385,450.7510449,1321.513739,1301.762281,1551.782799,1099.192214,1990.929277,681.0843125,681.0843125,1632.883654,1535.195864,1004.49365,1735.035284,1389.079986,1380.651074,2190.136073
74,1567.813194,1066.86756,448.0160751,1195.14586,473.0580946,1326.443552,1264.285427,1556.430204,1140.014452,1916.22206,686.0011054,686.0011054,1708.870983,1396.588934,1077.470744,1859.493326,1316.508687,1403.749422,2549.523769
75,1529.352598,999.5780548,454.939817,1383.083324,480.6077252,1336.224019,1282.087644,1620.110945,1165.953019,1838.401432,685.7306833,685.7306833,1700.109654,1504.562031,1071.640092,1902.35146,1271.7663,1382.40864,2697.287646
76,1606.941047,1025.846691,469.7599208,1794.089275,496.9843306,1857.1023,1405.172909,1744.417112,1120.301742,1811.351927,680.5067441,680.5067441,1671.540706,1654.034785,1141.399873,1813.443716,1212.987333,1421.537538,2875.116322
77,1612.714557,1154.858384,467.5997373,1893.380255,501.3538552,2032.767481,1538.39971,1728.823871,1017.434455,1825.643924,687.7435717,687.7435717,1702.457646,1587.055902,1149.867053,1713.557177,1212.895772,1499.431399,2755.335871
78,1642.038856,1306.958569,457.0737241,1688.168487,486.8989694,1972.179485,1655.479558,1587.625933,1309.381216,1903.756465,699.6265583,699.6265583,1656.182541,1502.153711,1102.290922,1689.723147,1321.314688,1463.701535,2608.348026
79,1725.089184,1173.689808,461.8839052,1658.021695,478.1182027,1907.425295,1418.809691,1608.620992,1450.876657,1972.210099,696.7322772,696.7322772,1689.541763,1338.433664,1118.933941,1841.057154,1463.522312,1410.227615,2625.500526
80,1747.818833,1064.91263,469.3392664,1641.225138,482.0037047,1897.674304,1281.042692,1610.914168,1201.312079,2018.419865,702.8255197,702.8255197,1709.893423,1336.735679,1108.981442,1928.638985,1485.636745,1505.214935,2563.472527
81,1731.50989,1044.90355,484.8066301,1436.811976,496.7399136,1822.240331,1188.043507,1474.614008,1196.8998,2003.51917,722.0684494,722.0684494,1707.456517,1395.793309,1090.915567,2052.656202,1497.724008,1449.856807,2448.518159
82,1665.00029,1098.856052,496.2472565,1313.104345,523.1667781,1620.94365,1111.217209,1544.384084,1177.792396,2121.472924,707.6845808,707.6845808,1698.530866,1307.840897,982.5023489,2010.297775,1503.861393,1384.639508,2353.896338
83,1673.198327,1133.954529,503.0200617,1400.682254,532.4087742,1588.690622,1055.565397,1699.325442,1194.082204,2130.767703,719.892628,719.892628,1648.584377,1360.442136,969.0328568,1918.637495,1430.59748,1434.505361,2290.461736
84,1732.628401,1110.97423,501.0862869,1431.403912,534.3480912,1557.405151,1079.34946,1822.334567,1167.860329,2046.992942,715.9196306,715.9196306,1744.488164,1305.554018,1060.112958,1829.727627,1368.402409,1503.641956,2292.938049
85,1733.251066,1061.898038,496.3453922,1365.95803,540.3215086,1526.94389,1017.757384,1736.928511,1101.143463,2015.479462,711.1219476,711.1219476,1861.090468,1466.93532,1170.187933,1813.933946,1305.292085,1496.536039,2317.899257
86,1698.625724,1105.556603,503.848449,1334.424262,543.352073,1468.075482,1009.04916,1659.235464,1176.344365,2073.734827,682.4735241,682.4735241,1857.007538,1491.085693,1139.891997,1888.907366,1272.473769,1425.735064,2481.962178
87,1674.55531,1183.245706,502.7188589,1577.794892,550.2984942,1362.512672,1058.06347,1747.661487,1179.352453,2095.715561,669.7576322,669.7576322,1919.872632,1428.069957,1053.137948,2043.058471,1238.202276,1327.823696,2433.667767
88,1606.270164,1227.994926,491.8149516,1804.374853,546.7110623,1339.947926,1105.676465,1727.484762,1162.667986,2082.747407,665.9612689,665.9612689,1911.268853,1366.024279,958.5208102,2052.470236,1267.564119,1333.044066,2317.538362
89,1635.89964,1112.289498,511.5397663,1889.010665,539.0831118,1286.702767,1068.800604,1647.70545,1123.956586,2048.731015,679.280585,679.280585,1911.034571,1284.525041,944.9515898,1985.530199,1298.733074,1397.005565,2330.271717
90,1643.333122,956.5115422,537.9299384,1901.63438,529.5890126,1298.853155,1067.874202,1620.949915,1141.353135,1938.690146,694.7698532,694.7698532,1885.56357,1293.961998,953.1059239,1881.705022,1356.542658,1413.55617,2273.859902
91,1687.047446,991.2819855,514.8109432,1674.020941,649.6315508,1304.006592,1099.655599,1663.651377,1136.885832,1882.358187,695.2722685,695.2722685,1927.169461,1308.702509,924.7909792,1902.239637,1448.329501,1442.032846,2177.557569
92,1677.134565,1110.367059,500.9321465,1549.065483,729.425389,1411.708816,1147.47261,1810.86019,1144.008391,1874.272656,692.1122533,692.1122533,2038.829214,1414.415944,943.5955592,1962.969251,1518.752744,1460.12437,2224.302402
93,1653.62254,1075.482537,480.5734151,1492.918025,684.0303719,1799.075835,1087.820351,1757.774212,1110.685928,1884.783039,685.3917773,685.3917773,1924.30863,1397.723804,950.0641008,1997.102655,1422.455921,1439.879267,2165.888792
94,1594.678832,1032.989204,464.1307506,1532.086854,652.5176309,2053.924045,1042.951092,1737.412393,1115.33965,1989.241693,681.3192448,681.3192448,1779.526285,1353.717343,882.7169166,2096.445976,1294.05189,1340.792907,2182.530063
95,1648.234984,1012.403212,457.8831931,1627.552627,643.5034188,2099.12869,1125.295277,1743.438001,1169.606678,2033.630127,687.9039378,687.9039378,1729.140331,1302.203665,909.6044153,2061.846161,1220.01647,1192.891084,2207.034306
96,1640.966817,993.427979,459.0704367,1653.532444,635.8611993,1992.419195,1311.008452,1643.961701,1126.563197,1965.789032,678.1399371,678.1399371,1719.629073,1246.000804,959.0133249,1981.164275,1153.554836,1188.68883,2166.978648
97,1548.094467,1097.44653,438.8654559,1731.975061,617.8860249,1971.614465,1369.180562,1617.967948,1021.346267,1880.301277,670.9400288,670.9400288,1671.394028,1286.725189,867.4641632,1993.007955,1127.700288,1197.236003,2116.409376
98,1488.61911,1148.916903,431.6260865,1950.803457,590.9495132,1926.896471,1280.093597,1622.637659,1038.760236,1861.463057,675.5919832,675.5919832,1643.898221,1331.219751,788.7780553,2052.215014,1177.809223,1127.238421,2390.572665
99,1456.330803,1117.400265,422.434068,1968.10542,579.9444643,1773.554225,1206.35455,1697.278591,1070.287452,1976.029143,675.9022259,675.9022259,1706.946307,1384.913249,805.7838984,2108.84535,1183.558981,1228.674046,2491.477679
100,1437.189071,1011.584337,418.7675142,1832.459551,563.5131593,1649.877317,1221.600098,1707.846802,1084.337497,2108.414866,675.1433161,675.1433161,1804.670365,1395.663395,855.2915462,2051.521186,1177.332967,1361.065088,2279.602586
101,1431.998234,951.0123183,416.0872281,1716.442702,547.5560791,1546.30975,1279.828472,1742.82172,1075.453803,2106.990171,704.3930378,704.3930378,1836.370246,1414.451547,884.0829417,1995.974481,1143.133078,1409.53027,2185.954195
102,1458.782704,971.6111637,419.5632068,1644.51917,524.9140507,1516.825035,1324.765904,1802.982751,1006.50105,2055.340836,698.8322771,698.8322771,1736.732391,1464.548762,855.1049251,1918.576357,1253.162962,1411.123003,2141.345834
103,1431.658959,1011.164774,421.3194962,1522.304996,510.378727,1428.861825,1289.684473,1822.047654,967.2532199,2093.712507,698.1292833,698.1292833,1653.193522,1501.838174,883.0425393,1864.496462,1372.995482,1448.135857,2083.001537
104,1418.366265,1004.261248,419.7238159,1419.557661,505.065342,1340.11522,1339.882913,1810.680436,1000.713149,2183.600243,692.118063,692.118063,1614.688833,1470.735741,934.2055365,2005.869691,1431.425016,1473.959102,2239.782282
105,1445.861938,928.8620559,431.1957595,1325.368174,496.2802044,1355.67787,1359.218814,1945.655907,1056.816281,2260.774134,672.4878541,672.4878541,1614.619139,1478.835618,891.0510813,2034.03937,1449.828559,1452.042362,2476.608237
106,1493.822202,820.1689797,440.8856691,1163.694545,482.75599,1485.280706,1314.153592,1968.187976,1028.655919,2265.7545,662.1966848,662.1966848,1635.48208,1512.467262,929.8900916,2119.921682,1527.511353,1324.678663,2420.924696
107,1479.16245,833.0908208,452.7160483,1154.011353,490.9598775,1924.44525,1277.075343,1853.689755,977.9759158,2339.008294,677.301892,677.301892,1678.461435,1571.780434,910.5496164,2124.951326,1642.25511,1282.929501,2430.316917
108,1451.735679,876.1054935,460.2816102,1214.550311,489.871734,1973.473103,1220.830279,1884.635835,1021.336638,2421.974314,662.6264539,662.6264539,1742.229744,1557.754737,887.5712678,2134.748497,1711.318814,1271.527761,2333.578075
109,1448.234531,853.4488341,444.8913363,1325.951507,484.8685873,1850.113094,1242.848808,1867.269301,1095.267198,2262.564253,671.855631,671.855631,1830.594182,1488.472531,943.5062538,2171.106032,1805.954168,1303.556054,2311.329104
110,1507.523995,866.9975731,448.6353138,1598.129758,486.3542705,1681.080103,1259.872901,1772.275891,1012.525406,2075.222292,678.9983914,678.9983914,1855.095758,1487.442708,968.0828494,2146.547032,1797.175471,1315.327566,2533.137954
111,1577.449592,870.6124394,435.397702,1963.697243,487.3585192,1653.591972,1240.633494,1731.324376,982.0069363,2011.091921,683.1297414,683.1297414,1767.130714,1477.490895,937.5253635,2145.376494,1677.420515,1274.379335,2625.628205
112,1607.647912,960.5250303,437.0497916,2131.871148,544.960478,1680.961986,1234.104674,1742.237891,1072.348566,1983.025033,696.1621955,696.1621955,1723.723735,1513.446817,969.5744878,2176.247496,1547.209521,1228.12042,2520.239754
113,1599.317039,1058.746322,439.3674691,2187.993207,540.934972,1627.793469,1202.389466,1810.021099,1102.231698,2069.891226,671.3923963,671.3923963,1672.948816,1440.968906,1006.193984,2108.416609,1529.942055,1218.323407,2483.814872
114,1625.909768,1062.276306,452.2582356,1930.570116,517.1744688,1586.821386,1165.425317,1853.647255,1074.542635,2106.751324,685.4932524,685.4932524,1673.886978,1365.596384,961.7098289,2063.97677,1511.463998,1226.054325,2328.867395
115,1608.535465,940.9446562,467.742143,1760.862826,500.8026924,1413.814987,1166.15313,1823.066307,1082.68887,2065.607448,690.6703905,690.6703905,1616.719931,1429.738527,1008.758186,1956.304981,1429.600637,1151.233942,2294.06361
116,1595.076726,910.3269448,438.1295132,1578.573446,496.410733,1357.802713,1211.92835,1825.077718,1080.156719,2030.598492,687.3525844,687.3525844,1560.775549,1454.194988,1046.090045,1932.517696,1335.200255,1059.031922,2338.157391
117,1592.147712,1021.77612,446.2560617,1398.165873,514.6841692,1334.646315,1250.847377,1894.851862,1069.705155,2061.148798,681.283133,681.283133,1593.642625,1443.010315,974.0168703,1958.667032,1350.990621,1074.197029,2304.734303
118,1599.483583,1000.04029,430.7797333,1378.681222,523.4714096,1332.564424,1278.057991,1916.930186,1085.952029,2005.28525,718.5798499,718.5798499,1672.584374,1420.100613,982.7446549,1949.131513,1362.107027,1251.576156,2250.625309
119,1623.272207,948.993453,426.9444229,1441.75232,537.2331794,1251.492723,1252.852418,1813.576167,1108.174537,1959.961991,911.5999947,911.5999947,1730.939868,1346.644093,1046.542507,1967.469678,1419.693753,1384.777759,2217.246478
